iter	Passed	Remaining
6592	372582	192535
6593	372635	192477
6594	372692	192421
6595	372746	192363
6596	372800	192305
6597	372854	192247
6598	372910	192191
6599	372968	192135
6600	373021	192077
6601	373077	192020
6602	373135	191964
6603	373193	191908
6604	373248	191851
6605	373301	191793
6606	373354	191734
6607	373407	191676
6608	373459	191617
6609	373512	191559
6610	373566	191501
6611	373621	191444
6612	373673	191385
6613	373729	191328
6614	373782	191270
6615	373837	191212
6616	373890	191154
6617	373943	191096
6618	373996	191038
6619	374051	190981
6620	374107	190924
6621	374162	190866
6622	374219	190810
6623	374275	190753
6624	374330	190696
6625	374386	190640
6626	374443	190583
6627	374498	190526
6628	374554	190469
6629	374610	190412
6630	374664	190355
6631	374721	190298
6632	374775	190240
6633	374829	190183
6634	374886	190127
6635	374944	190071
6636	374999	190014
6637	375051	189955
6638	375106	189897
6639	375161	189840
6640	375213	189781
6641	375266	189723
6642	375321	189666
6643	375376	189609
6644	375431	189552
6645	375486	189494
6646	375539	189436
6647	375594	189379
6648	375648	189321
6649	375701	189263
6650	375755	189205
6651	375808	189147
6652	375861	189088
6653	375915	189031
6654	375969	188973
6655	376024	188916
6656	376078	188858
6657	376134	188801
6658	376187	188743
6659	376242	188686
6660	376295	188628
6661	376352	188571
6662	376406	188514
6663	376466	188459
6664	376520	188401
6665	376577	188345
6666	376632	188287
6667	376688	188231
6668	376741	188173
6669	376796	188116
6670	376850	188057
6671	376902	187999
6672	376958	187942
6673	377014	187885
6674	377068	187828
6675	377122	187770
6676	377179	187714
6677	377232	187656
6678	377287	187598
6679	377342	187541
6680	377398	187484
6681	377453	187427
6682	377507	187369
6683	377564	187313
6684	377619	187256
6685	377676	187199
6686	377732	187143
6687	377788	187086
6688	377841	187028
6689	377896	186971
6690	377951	186913
6691	378004	186855
6692	378057	186797
6693	378109	186739
6694	378163	186681
6695	378218	186623
6696	378275	186567
6697	378329	186510
6698	378384	186452
6699	378440	186396
6700	378494	186338
6701	378547	186280
6702	378602	186222
6703	378657	186165
6704	378713	186109
6705	378765	186050
6706	378820	185993
6707	378876	185936
6708	378929	185878
6709	378984	185821
6710	379037	185763
6711	379093	185706
6712	379149	185649
6713	379205	185592
6714	379260	185535
6715	379314	185477
6716	379367	185419
6717	379422	185362
6718	379477	185305
6719	379529	185246
6720	379587	185190
6721	379645	185134
6722	379700	185077
6723	379758	185021
6724	379812	184964
6725	379866	184906
6726	379924	184851
6727	379978	184793
6728	380034	184736
6729	380088	184679
6730	380142	184621
6731	380198	184564
6732	380251	184506
6733	380308	184450
6734	380366	184394
6735	380430	184341
6736	380496	184289
6737	380557	184235
6738	380614	184179
6739	380677	184126
6740	380744	184074
6741	380806	184020
6742	380869	183967
6743	380927	183911
6744	380983	183854
6745	381038	183797
6746	381092	183740
6747	381148	183683
6748	381204	183626
6749	381261	183570
6750	381314	183512
6751	381368	183454
6752	381422	183396
6753	381475	183338
6754	381535	183284
6755	381592	183227
6756	381650	183172
6757	381706	183115
6758	381761	183057
6759	381815	183000
6760	381871	182943
6761	381926	182886
6762	381980	182828
6763	382033	182770
6764	382086	182712
6765	382141	182655
6766	382195	182597
6767	382250	182540
6768	382304	182482
6769	382360	182426
6770	382416	182369
6771	382470	182311
6772	382527	182255
6773	382583	182198
6774	382638	182141
6775	382694	182085
6776	382752	182029
6777	382808	181972
6778	382865	181916
6779	382919	181858
6780	382975	181801
6781	383030	181744
6782	383086	181688
6783	383143	181631
6784	383200	181575
6785	383260	181520
6786	383315	181463
6787	383372	181407
6788	383427	181350
6789	383482	181293
6790	383537	181235
6791	383593	181179
6792	383648	181121
6793	383703	181064
6794	383761	181008
6795	383819	180953
6796	383874	180895
6797	383927	180837
6798	383982	180780
6799	384038	180724
6800	384094	180667
6801	384151	180610
6802	384204	180553
6803	384259	180495
6804	384315	180439
6805	384371	180382
6806	384424	180324
6807	384479	180266
6808	384533	180209
6809	384589	180152
6810	384646	180096
6811	384702	180039
6812	384756	179982
6813	384813	179925
6814	384872	179870
6815	384925	179812
6816	384984	179757
6817	385039	179700
6818	385097	179644
6819	385153	179587
6820	385207	179530
6821	385265	179474
6822	385325	179419
6823	385383	179363
6824	385441	179307
6825	385495	179250
6826	385553	179194
6827	385610	179138
6828	385668	179082
6829	385727	179027
6830	385782	178970
6831	385841	178914
6832	385902	178860
6833	385966	178807
6834	386024	178751
6835	386080	178694
6836	386144	178641
6837	386201	178585
6838	386258	178529
6839	386315	178473
6840	386370	178416
6841	386423	178358
6842	386477	178300
6843	386530	178242
6844	386587	178185
6845	386641	178128
6846	386700	178073
6847	386754	178015
6848	386809	177958
6849	386861	177899
6850	386913	177841
6851	386967	177783
6852	387021	177726
6853	387077	177669
6854	387135	177613
6855	387190	177556
6856	387243	177498
6857	387298	177441
6858	387352	177383
6859	387409	177327
6860	387464	177270
6861	387519	177213
6862	387578	177157
6863	387636	177102
6864	387692	177045
6865	387747	176988
6866	387801	176930
6867	387857	176873
6868	387914	176817
6869	387971	176761
6870	388026	176704
6871	388081	176647
6872	388136	176590
6873	388195	176534
6874	388252	176478
6875	388309	176422
6876	388364	176365
6877	388417	176306
6878	388471	176249
6879	388526	176192
6880	388580	176134
6881	388633	176076
6882	388688	176019
6883	388745	175963
6884	388800	175906
6885	388854	175848
6886	388908	175791
6887	388964	175734
6888	389017	175676
6889	389072	175619
6890	389127	175562
6891	389184	175505
6892	389239	175448
6893	389294	175391
6894	389350	175334
6895	389404	175277
6896	389459	175220
6897	389514	175162
6898	389571	175106
6899	389624	175048
6900	389678	174990
6901	389732	174933
6902	389789	174877
6903	389843	174819
6904	389899	174763
6905	389958	174707
6906	390012	174650
6907	390066	174592
6908	390124	174536
6909	390179	174479
6910	390232	174421
6911	390287	174364
6912	390345	174308
6913	390402	174252
6914	390463	174198
6915	390520	174141
6916	390577	174085
6917	390634	174029
6918	390691	173973
6919	390745	173915
6920	390804	173860
6921	390859	173803
6922	390913	173745
6923	390969	173688
6924	391022	173630
6925	391078	173574
6926	391132	173516
6927	391185	173458
6928	391238	173400
6929	391291	173342
6930	391344	173284
6931	391400	173228
6932	391454	173170
6933	391506	173112
6934	391563	173055
6935	391617	172998
6936	391673	172941
6937	391727	172883
6938	391779	172825
6939	391835	172769
6940	391891	172712
6941	391945	172654
6942	392001	172597
6943	392057	172541
6944	392111	172483
6945	392167	172427
6946	392223	172370
6947	392279	172313
6948	392334	172256
6949	392390	172200
6950	392445	172142
6951	392498	172085
6952	392555	172028
6953	392610	171971
6954	392671	171917
6955	392725	171859
6956	392779	171802
6957	392831	171743
6958	392886	171686
6959	392941	171629
6960	392997	171572
6961	393053	171516
6962	393108	171459
6963	393162	171401
6964	393217	171344
6965	393272	171287
6966	393326	171229
6967	393383	171173
6968	393440	171117
6969	393496	171060
6970	393550	171003
6971	393601	170944
6972	393654	170886
6973	393709	170829
6974	393761	170771
6975	393815	170713
6976	393868	170655
6977	393923	170598
6978	393976	170540
6979	394030	170483
6980	394085	170426
6981	394140	170368
6982	394195	170311
6983	394249	170254
6984	394301	170196
6985	394357	170139
6986	394414	170083
6987	394472	170027
6988	394529	169971
6989	394586	169915
6990	394644	169859
6991	394702	169803
6992	394756	169745
6993	394812	169689
6994	394872	169634
6995	394928	169577
6996	394983	169520
6997	395035	169462
6998	395089	169404
6999	395143	169347
7000	395197	169289
7001	395253	169233
7002	395309	169176
7003	395367	169120
7004	395424	169064
7005	395481	169008
7006	395537	168951
7007	395595	168895
7008	395652	168839
7009	395705	168781
7010	395761	168724
7011	395813	168666
7012	395864	168607
7013	395917	168550
7014	395970	168492
7015	396024	168434
7016	396076	168376
7017	396130	168318
7018	396182	168260
7019	396236	168203
7020	396293	168146
7021	396348	168089
7022	396404	168032
7023	396457	167975
7024	396513	167918
7025	396569	167861
7026	396626	167805
7027	396684	167749
7028	396738	167692
7029	396795	167636
7030	396850	167579
7031	396906	167522
7032	396959	167464
7033	397017	167408
7034	397073	167352
7035	397127	167294
7036	397184	167238
7037	397244	167183
7038	397300	167126
7039	397354	167069
7040	397408	167011
7041	397463	166955
7042	397517	166897
7043	397569	166839
7044	397622	166781
7045	397676	166723
7046	397730	166666
7047	397785	166609
7048	397841	166552
7049	397896	166495
7050	397950	166438
7051	398003	166380
7052	398059	166323
7053	398112	166265
7054	398164	166207
7055	398216	166149
7056	398272	166092
7057	398326	166035
7058	398380	165977
7059	398435	165920
7060	398488	165862
7061	398539	165804
7062	398592	165746
7063	398647	165689
7064	398700	165631
7065	398753	165573
7066	398806	165515
7067	398861	165458
7068	398915	165401
7069	398968	165343
7070	399020	165285
7071	399073	165227
7072	399127	165169
7073	399180	165111
7074	399236	165055
7075	399291	164998
7076	399346	164941
7077	399399	164883
7078	399452	164825
7079	399507	164768
7080	399561	164711
7081	399614	164653
7082	399670	164596
7083	399724	164539
7084	399777	164481
7085	399831	164423
7086	399885	164366
7087	399938	164308
7088	399989	164250
7089	400041	164192
7090	400095	164134
7091	400150	164077
7092	400205	164020
7093	400257	163962
7094	400310	163904
7095	400362	163846
7096	400414	163787
7097	400469	163730
7098	400524	163674
7099	400577	163616
7100	400632	163559
7101	400695	163505
7102	400751	163448
7103	400804	163390
7104	400859	163333
7105	400911	163275
7106	400966	163218
7107	401021	163161
7108	401078	163105
7109	401132	163048
7110	401189	162992
7111	401240	162933
7112	401296	162876
7113	401350	162819
7114	401407	162763
7115	401463	162706
7116	401519	162650
7117	401573	162592
7118	401630	162536
7119	401684	162479
7120	401739	162422
7121	401795	162365
7122	401850	162308
7123	401905	162251
7124	401963	162195
7125	402020	162139
7126	402074	162082
7127	402127	162024
7128	402180	161966
7129	402233	161909
7130	402287	161851
7131	402343	161795
7132	402399	161738
7133	402451	161680
7134	402507	161623
7135	402561	161566
7136	402616	161509
7137	402672	161452
7138	402728	161396
7139	402784	161339
7140	402852	161287
7141	402911	161232
7142	402968	161176
7143	403022	161118
7144	403076	161061
7145	403133	161005
7146	403191	160949
7147	403246	160892
7148	403300	160835
7149	403353	160777
7150	403407	160720
7151	403461	160662
7152	403519	160606
7153	403576	160550
7154	403634	160494
7155	403692	160438
7156	403745	160381
7157	403801	160324
7158	403855	160267
7159	403909	160209
7160	403962	160152
7161	404017	160095
7162	404071	160037
7163	404127	159981
7164	404182	159924
7165	404236	159866
7166	404314	159819
7167	404377	159765
7168	404441	159711
7169	404500	159656
7170	404557	159600
7171	404618	159545
7172	404681	159491
7173	404742	159437
7174	404802	159382
7175	404863	159327
7176	404917	159270
7177	404973	159213
7178	405027	159156
7179	405083	159099
7180	405138	159042
7181	405193	158985
7182	405250	158929
7183	405317	158877
7184	405384	158824
7185	405444	158770
7186	405505	158715
7187	405563	158659
7188	405626	158605
7189	405680	158548
7190	405739	158492
7191	405795	158436
7192	405850	158379
7193	405905	158322
7194	405960	158265
7195	406012	158207
7196	406066	158149
7197	406120	158092
7198	406176	158035
7199	406235	157980
7200	406291	157924
7201	406348	157867
7202	406407	157812
7203	406464	157756
7204	406523	157700
7205	406581	157644
7206	406641	157589
7207	406696	157532
7208	406747	157474
7209	406803	157417
7210	406857	157360
7211	406910	157302
7212	406966	157245
7213	407021	157189
7214	407081	157133
7215	407140	157078
7216	407199	157023
7217	407261	156968
7218	407319	156912
7219	407373	156855
7220	407429	156799
7221	407486	156742
7222	407542	156686
7223	407600	156630
7224	407656	156573
7225	407713	156517
7226	407774	156462
7227	407831	156406
7228	407887	156350
7229	407944	156294
7230	408001	156238
7231	408062	156183
7232	408121	156127
7233	408177	156070
7234	408233	156014
7235	408288	155957
7236	408347	155902
7237	408405	155846
7238	408463	155790
7239	408521	155734
7240	408574	155677
7241	408628	155619
7242	408688	155564
7243	408748	155509
7244	408804	155452
7245	408858	155395
7246	408915	155339
7247	408968	155281
7248	409022	155224
7249	409084	155169
7250	409145	155115
7251	409201	155058
7252	409258	155002
7253	409315	154946
7254	409391	154897
7255	409453	154843
7256	409517	154789
7257	409578	154734
7258	409632	154677
7259	409687	154620
7260	409740	154562
7261	409798	154506
7262	409853	154449
7263	409907	154392
7264	409963	154336
7265	410015	154277
7266	410068	154220
7267	410120	154162
7268	410177	154105
7269	410233	154049
7270	410290	153992
7271	410348	153937
7272	410404	153880
7273	410460	153823
7274	410515	153767
7275	410568	153709
7276	410622	153651
7277	410676	153594
7278	410728	153536
7279	410782	153479
7280	410837	153422
7281	410891	153364
7282	410946	153307
7283	410999	153250
7284	411053	153192
7285	411106	153135
7286	411160	153078
7287	411214	153020
7288	411269	152963
7289	411322	152906
7290	411376	152848
7291	411432	152791
7292	411484	152733
7293	411542	152678
7294	411613	152627
7295	411681	152575
7296	411742	152520
7297	411798	152463
7298	411855	152407
7299	411911	152350
7300	411965	152293
7301	412022	152237
7302	412075	152179
7303	412132	152123
7304	412190	152067
7305	412246	152011
7306	412302	151954
7307	412359	151898
7308	412413	151840
7309	412471	151784
7310	412529	151729
7311	412585	151672
7312	412640	151615
7313	412694	151558
7314	412750	151501
7315	412803	151444
7316	412859	151387
7317	412915	151330
7318	412970	151273
7319	413023	151216
7320	413076	151158
7321	413129	151100
7322	413182	151043
7323	413234	150985
7324	413289	150928
7325	413342	150870
7326	413394	150812
7327	413447	150754
7328	413501	150697
7329	413557	150640
7330	413617	150585
7331	413673	150529
7332	413730	150473
7333	413787	150416
7334	413843	150360
7335	413900	150304
7336	413956	150247
7337	414009	150189
7338	414064	150133
7339	414120	150076
7340	414175	150019
7341	414230	149962
7342	414285	149905
7343	414340	149848
7344	414394	149791
7345	414449	149734
7346	414508	149678
7347	414561	149621
7348	414616	149564
7349	414674	149508
7350	414729	149451
7351	414789	149396
7352	414847	149340
7353	414903	149284
7354	414959	149227
7355	415012	149169
7356	415065	149112
7357	415116	149053
7358	415172	148997
7359	415227	148940
7360	415284	148884
7361	415341	148827
7362	415400	148772
7363	415455	148715
7364	415512	148659
7365	415568	148602
7366	415627	148547
7367	415683	148490
7368	415737	148433
7369	415793	148376
7370	415849	148320
7371	415901	148262
7372	415958	148205
7373	416019	148151
7374	416076	148095
7375	416132	148038
7376	416190	147982
7377	416247	147926
7378	416305	147870
7379	416360	147813
7380	416416	147756
7381	416471	147700
7382	416532	147645
7383	416591	147589
7384	416646	147532
7385	416703	147476
7386	416762	147421
7387	416821	147365
7388	416877	147308
7389	416935	147253
7390	416993	147197
7391	417049	147140
7392	417102	147083
7393	417159	147026
7394	417212	146969
7395	417266	146912
7396	417319	146854
7397	417372	146797
7398	417428	146740
7399	417482	146683
7400	417535	146625
7401	417590	146568
7402	417646	146511
7403	417701	146454
7404	417755	146397
7405	417806	146339
7406	417858	146281
